col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,label_22,label_23,label_24,label_25
_32,Croatia,_2106,Right,_3,_3,High/ High,Lean,7,8,7,8,8,7,7,9,5,8,7,7,6,6,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_29,Brazil,_2052,Right,_4,_4,High/ High,Lean,8,8,8,9,8,9,9,8,8,8,6,8,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_30,Argentina,_2133,Right,_4,_4,Medium/ Medium,Normal,8,7,9,8,9,7,6,8,8,7,8,9,8,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_29,Belgium,_2200,Right,_4,_4,Medium/ Medium,Lean,7,7,8,8,8,7,7,8,6,8,8,8,8,8,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_31,France,_2053,Right,_4,_4,High/ Low,Normal,9,8,8,9,9,8,7,8,8,8,4,9,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_34,Brazil,_2023,Right,_5,_3,High/ Medium,Lean,7,9,8,8,9,7,6,9,7,8,3,8,3,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_30,Greece,_1797,Right,_2,_2,Medium/ High,Normal,5,4,5,6,6,6,7,8,6,8,8,5,9,9,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_32,Colombia,_2026,Right,_4,_3,High/ Medium,Normal,6,9,7,8,8,7,7,9,8,8,4,7,4,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_32,Spain,_1765,Right,_3,_2,Low/ High,Lean,4,3,7,6,7,5,5,8,6,7,9,6,9,9,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_30,Argentina,_2049,Right,_4,_4,High/ Medium,Normal,8,8,7,9,9,9,9,8,9,8,4,9,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_37,Italy,_1740,Right,_3,_2,Low/ High,Normal,4,2,7,6,7,6,8,8,6,5,9,6,9,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_34,Portugal,_1988,Right,_4,_5,High/ Low,Normal,9,7,8,9,9,8,8,8,8,8,2,8,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_34,Netherlands,_2044,Left,_2,_4,High/ Low,Normal,8,9,7,9,9,8,8,9,9,9,4,8,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_21,France,_1993,Left,_5,_4,High/ Low,Lean,8,8,7,9,8,9,9,8,9,8,4,8,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_21,Brazil,_2051,Right,_3,_4,High/ High,Normal,7,8,7,9,9,9,9,9,9,8,3,8,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_26,Brazil,_2095,Right,_4,_4,High/ Medium,Normal,8,7,8,9,8,9,9,8,8,8,4,8,2,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
_26,Brazil,_1894,Right,_3,_2,Medium/ Medium,Normal,4,4,6,6,7,8,8,9,7,5,8,4,9,8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_26,Brazil,_1921,Right,_3,_4,High/ Low,Normal,6,9,6,8,7,8,8,8,6,9,3,6,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_22,France,_1899,Left,_3,_3,High/ High,Normal,6,3,8,6,8,8,8,8,7,6,8,6,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_23,Guinea,_2082,Right,_4,_4,High/ Medium,Lean,6,7,8,9,9,8,6,8,9,8,8,8,7,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_23,France,_2207,Right,_3,_3,High/ Medium,Normal,7,8,8,8,8,8,7,8,7,8,8,8,8,7,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_22,France,_2173,Left,_2,_4,High/ Medium,Lean,8,8,8,9,9,9,8,8,9,8,7,9,6,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_22,France,_1918,Right,_3,_5,Medium/ Low,Lean,8,8,7,9,8,10,9,8,8,8,2,8,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_22,Germany,_1673,Right,_4,_2,Medium/ Medium,Stocky,4,2,7,6,6,6,8,8,4,4,8,6,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_24,Brazil,_2142,Left,_4,_4,High/ Medium,Normal,8,8,8,8,8,8,8,8,7,8,6,8,6,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_22,Germany,_1967,Right,_4,_3,High/ Medium,Normal,7,9,7,8,8,9,9,9,8,7,4,6,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
_23,France,_2184,Left,_3,_3,High/ Medium,Lean,7,7,8,8,8,7,7,8,7,8,8,8,7,8,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_23,Germany,_2203,Right,_4,_3,High/ High,Lean,8,7,8,8,8,8,8,8,7,8,8,8,7,8,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_26,Netherlands,_2056,Right,_4,_5,High/ Low,Lean,8,9,7,8,8,9,9,8,8,8,3,8,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_25,Morocco,_2098,Left,_2,_4,High/ High,Lean,8,7,9,8,8,8,7,8,8,8,6,9,5,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_27,Spain,_2048,Right,_4,_4,High/ High,Normal,9,7,8,8,8,8,8,9,8,8,4,8,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_24,Belgium,_2015,Right,_4,_4,High/ Medium,Lean,8,8,7,9,9,9,9,8,7,8,2,7,6,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_26,Spain,_1967,Left,_4,_4,High/ Medium,Lean,6,8,7,8,8,8,8,8,7,8,4,6,4,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_29,Brazil,_1788,Right,_3,_2,Medium/ High,Normal,5,4,7,6,6,6,7,8,6,5,8,5,9,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_24,Croatia,_2115,Right,_4,_4,High/ High,Normal,7,6,8,9,9,8,7,7,9,8,8,9,7,7,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_26,Spain,_2121,Right,_4,_4,Medium/ Medium,Lean,7,7,8,8,8,7,7,8,7,8,7,8,7,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_22,Germany,_2041,Right,_4,_4,High/ Medium,Normal,7,8,7,9,8,9,9,8,9,9,4,7,5,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_27,Montenegro,_1696,Right,_3,_2,Medium/ High,Lean,4,3,7,5,7,6,6,8,5,4,8,4,9,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_24,England,_1858,Right,_4,_3,High/ Medium,Lean,6,3,7,7,8,7,7,8,6,5,8,7,9,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_24,Spain,_1959,Left,_3,_4,High/ Medium,Lean,8,7,8,9,9,8,8,8,8,8,2,8,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_24,Germany,_2112,Right,_5,_4,Medium/ Medium,Lean,8,8,8,9,9,8,8,8,8,9,7,8,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_25,Brazil,_2042,Right,_4,_4,High/ Medium,Normal,8,7,7,9,9,9,9,7,9,8,7,8,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_25,Brazil,_2075,Right,_3,_4,High/ Medium,Normal,8,8,7,9,8,9,9,8,9,8,5,7,3,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_26,Portugal,_2028,Right,_3,_3,Medium/ High,Normal,5,6,8,8,8,6,7,8,6,8,8,7,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_28,Spain,_1855,Right,_4,_2,Medium/ High,Normal,7,3,7,6,8,7,8,8,7,5,8,5,8,9,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_27,Brazil,_2157,Right,_3,_4,Medium/ High,Normal,7,7,8,8,8,8,7,9,8,7,9,8,9,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_30,Italy,_1849,Left,_3,_3,Medium/ Medium,Normal,3,4,7,7,7,7,6,8,4,8,9,7,9,9,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_26,Spain,_2106,Right,_3,_4,High/ High,Normal,9,6,8,8,8,8,8,8,7,7,8,8,8,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_27,Spain,_2060,Left,_3,_4,High/ Medium,Lean,7,8,7,8,8,9,9,8,8,8,3,7,4,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
_28,Portugal,_2149,Right,_4,_3,High/ Medium,Lean,8,8,8,8,8,8,7,8,8,8,7,9,7,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_27,Slovenia,_2076,Right,_4,_3,High/ High,Lean,7,6,8,9,8,8,7,8,8,7,8,8,7,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_28,Senegal,_2055,Right,_3,_3,Medium/ High,Lean,6,5,7,8,8,8,7,8,8,8,9,7,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_29,Armenia,_2100,Right,_5,_4,Medium/ Medium,Normal,8,7,7,8,9,8,8,8,9,9,6,8,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_27,Spain,_2201,Left,_3,_3,High/ Low,Lean,9,7,7,8,8,7,8,8,6,8,8,7,8,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_30,Poland,_1582,Right,_2,_2,Low/ Medium,Normal,3,3,6,5,6,5,5,8,5,6,8,2,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_28,Netherlands,_2139,Left,_3,_3,Medium/ High,Normal,7,7,8,8,8,7,7,8,7,8,8,8,8,8,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_29,Netherlands,_1793,Right,_3,_2,Medium/ Medium,Lean,4,9,5,7,7,5,5,9,3,8,4,7,4,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_26,Brazil,_2022,Right,_3,_4,Medium/ Medium,Lean,7,8,8,8,8,8,7,8,8,8,5,8,7,5,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
_27,Italy,_1914,Right,_4,_4,Medium/ Low,Normal,7,9,7,8,9,8,8,7,5,9,3,7,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_30,Brazil,_2025,Left,_3,_3,Medium/ High,Lean,6,5,8,7,7,7,6,8,6,8,8,7,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_28,Brazil,_2073,Right,_3,_4,High/ Medium,Stocky,8,8,8,8,8,9,8,8,9,8,4,8,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_31,Brazil,_2074,Right,_3,_3,Medium/ Medium,Normal,7,6,8,7,8,6,6,8,6,8,9,7,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_30,Spain,_1984,Left,_3,_4,Medium/ Medium,Lean,8,8,8,8,9,7,6,9,9,8,4,9,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
_29,Spain,_1948,Right,_3,_2,Medium/ Medium,Normal,6,4,7,6,7,5,5,8,5,8,9,8,9,9,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_29,Germany,_2049,Right,_3,_2,High/ High,Lean,7,6,7,7,8,7,7,8,6,7,9,8,9,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_31,Brazil,_2095,Right,_3,_3,Medium/ High,Normal,6,6,8,8,8,7,7,8,8,8,9,8,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_31,Spain,_2040,Right,_3,_3,High/ Medium,Normal,9,7,9,8,9,6,5,8,8,8,5,9,6,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_30,Belgium,_2177,Left,_2,_4,Medium/ Medium,Normal,7,7,8,9,9,7,7,8,8,8,8,8,8,7,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_35,France,_1929,Right,_4,_5,Medium/ Medium,Normal,8,7,7,8,9,8,8,8,9,8,3,8,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_34,Italy,_2101,Right,_4,_2,Medium/ High,Normal,6,5,8,6,8,6,7,8,7,8,9,7,9,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_18,Netherlands,_1937,Right,_4,_2,Medium/ Medium,Normal,6,5,7,7,7,6,7,8,6,8,8,6,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_22,Spain,_2055,Right,_3,_4,Medium/ High,Lean,6,6,8,8,8,7,7,8,7,7,8,8,7,7,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_21,Brazil,_2120,Right,_3,_4,Medium/ Medium,Normal,7,7,8,8,8,7,7,8,9,8,8,8,7,7,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_30,Brazil,_2061,Right,_4,_2,High/ Medium,Lean,6,5,8,8,8,8,8,8,8,6,8,8,8,8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
_34,Brazil,_2003,Right,_3,_2,High/ Medium,Normal,4,6,6,6,6,7,7,8,6,7,8,5,8,8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_23,Portugal,_2023,Right,_3,_5,High/ Medium,Lean,8,7,7,9,8,10,9,8,9,7,4,8,5,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_21,Portugal,_2006,Right,_3,_4,High/ Low,Normal,8,8,7,9,8,9,9,8,8,8,5,8,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_22,Uruguay,_2111,Right,_3,_3,Medium/ High,Normal,7,5,8,8,8,8,7,8,9,8,9,7,8,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_21,Brazil,_1984,Left,_4,_4,Medium/ Medium,Normal,8,8,7,9,9,9,8,8,8,9,3,8,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_22,France,_1953,Left,_3,_3,Medium/ High,Normal,8,4,7,7,8,8,8,8,7,6,8,6,8,8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_23,France,_1775,Left,_4,_2,Medium/ High,Lean,4,2,7,6,8,7,7,8,6,6,8,6,9,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_27,Croatia,_2013,Right,_4,_4,Medium/ Medium,Normal,8,9,6,9,9,8,7,8,8,8,2,7,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_24,Scotland,_2023,Left,_2,_3,High/ High,Lean,9,6,7,8,8,8,9,8,7,7,8,7,8,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_28,Spain,_1940,Right,_3,_3,Medium/ High,Stocky,6,5,8,7,8,5,4,7,7,7,8,8,7,8,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_24,Italy,_2096,Left,_3,_5,High/ High,Lean,8,7,7,9,9,8,8,8,8,8,7,8,7,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_22,Germany,_1905,Right,_4,_4,Medium/ Medium,Lean,8,8,7,9,9,8,8,8,8,8,3,8,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_23,Italy,_1705,Right,_3,_2,Low/ Medium,Lean,4,3,6,6,7,6,7,8,5,6,9,5,9,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_23,Spain,_1968,Left,_2,_4,Medium/ High,Lean,8,8,8,9,8,9,9,8,8,8,5,8,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_24,Portugal,_2174,Right,_3,_4,High/ Medium,Lean,9,6,8,8,8,9,9,8,7,8,8,7,8,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
_23,Italy,_1750,Left,_3,_2,Medium/ High,Normal,4,3,7,7,7,6,7,8,5,6,9,4,9,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_25,Ghana,_2068,Right,_3,_3,High/ High,Lean,6,6,8,8,8,7,8,8,5,8,8,7,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_25,Brazil,_2180,Left,_4,_4,High/ High,Lean,7,7,8,8,9,8,8,8,9,8,8,8,8,7,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_31,England,_2082,Right,_3,_3,High/ High,Lean,6,9,6,8,8,9,9,9,8,9,5,7,6,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_24,Italy,_1962,Right,_5,_3,High/ High,Normal,4,9,5,8,8,8,8,8,8,8,3,6,6,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_26,Sweden,_1936,Right,_4,_4,Medium/ Medium,Normal,8,7,8,8,9,8,7,8,8,7,4,8,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_25,England,_2095,Right,_3,_4,High/ High,Lean,7,8,7,8,8,8,8,8,9,8,5,8,7,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_29,Argentina,_1969,Left,_3,_4,Medium/ High,Normal,7,7,8,9,9,6,6,8,4,8,5,8,5,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_28,Bosnia Herzegovina,_2054,Right,_4,_4,High/ Medium,Lean,8,8,7,8,8,9,9,8,9,8,5,7,6,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_25,Germany,_1843,Right,_3,_2,Medium/ High,Lean,7,3,7,6,7,7,8,8,5,7,8,6,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_27,Italy,_2253,Right,_3,_4,High/ Medium,Lean,8,7,8,8,8,9,8,8,8,8,8,8,8,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
_25,England,_1853,Right,_3,_2,High/ High,Stocky,4,4,7,7,8,4,5,8,6,7,8,6,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_26,Belgium,_2162,Right,_4,_3,High/ High,Normal,8,8,7,8,8,7,8,8,5,8,8,7,8,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_27,Senegal,_1840,Right,_3,_3,Medium/ High,Lean,6,4,7,6,7,6,6,8,4,8,8,6,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_25,Central African Rep.,_2171,Left,_2,_4,High/ Medium,Lean,7,7,8,8,8,7,8,8,7,9,8,8,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_25,Brazil,_2091,Left,_4,_4,High/ High,Normal,7,7,8,9,8,7,7,8,8,8,7,8,7,7,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
_27,Brazil,_1959,Right,_2,_2,Low/ High,Lean,7,4,7,6,7,7,7,8,7,6,8,7,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_25,Spain,_1886,Right,_4,_3,High/ High,Normal,7,8,6,8,8,8,9,8,6,8,2,8,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_27,France,_2042,Right,_5,_4,High/ High,Normal,7,8,7,8,8,9,8,8,9,8,4,8,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_27,DR Congo,_2010,Right,_4,_3,Medium/ Medium,Normal,7,8,7,8,8,9,9,8,7,8,4,7,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_26,Spain,_2027,Left,_4,_4,High/ Medium,Normal,9,8,8,9,8,8,8,8,8,8,5,8,6,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_25,Ivory Coast,_1930,Right,_3,_5,High/ Low,Lean,8,8,7,9,9,9,9,8,8,8,2,8,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_25,Spain,_1941,Right,_3,_4,High/ Medium,Lean,8,8,9,9,9,8,7,8,7,8,3,9,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
_28,Spain,_2152,Right,_4,_4,High/ Low,Normal,8,8,8,8,8,9,8,8,9,7,7,8,6,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_27,Spain,_2032,Right,_3,_3,High/ Medium,Lean,6,6,8,7,8,8,7,8,7,7,9,8,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_27,Uruguay,_1714,Right,_3,_2,Medium/ Medium,Normal,2,4,7,6,6,5,6,8,3,5,8,5,8,9,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_26,Brazil,_1945,Right,_4,_4,Medium/ Low,Normal,5,8,6,8,8,6,7,8,4,8,4,7,4,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_27,Russia,_2102,Right,_3,_3,High/ High,Lean,8,6,7,8,8,8,9,8,6,7,8,7,8,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_29,Spain,_1830,Left,_2,_2,Medium/ Medium,Normal,5,4,7,5,7,6,6,8,6,6,8,6,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_26,Denmark,_2211,Left,_4,_3,High/ High,Normal,7,7,8,7,8,8,8,8,7,8,9,8,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_26,Germany,_2101,Right,_4,_4,Medium/ Medium,Normal,8,8,8,8,9,7,6,8,9,7,7,9,6,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_26,Germany,_1914,Right,_3,_2,Medium/ High,Normal,5,6,7,5,7,6,7,8,7,7,8,6,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_29,Argentina,_2050,Right,_4,_4,High/ Medium,Lean,8,7,8,9,9,7,7,8,6,8,7,9,5,5,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
_30,Spain,_1968,Right,_5,_4,High/ High,Lean,8,8,7,8,9,8,7,8,8,8,5,8,5,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
